Name,Image,CountryCode,Number
Mezze Penne Tricolore,https://www.barilla.com//-/media/images/ro_ro/poze-produse/bb-clasic/mezze-penne-tricolore.png,ROU,170
Tri-Color Penne,https://www.barilla.com//-/media/images/es_pr/new-products-2023/pastas-cortas/5181045448barillatricolorpennecopy.png,PRI,170
Tri-Color Rotini,https://www.barilla.com//-/media/images/en_us/products/groups/ranges/classic-blue-box/blue-box-packaging-refresh-2022/barilla_tri-color-rotini-pasta.png,USA,170
Paglia Fieno,https://www.barilla.com//-/media/images/el_gr/products/categories/collezione-tagliatelle-paglia-2021.png,GRC,171
Tagliatelle all‘uovo,https://www.barilla.com//-/media/images/sl_si/collezione_tagliatellealluovo.png,SVN,174
Egg Tagliatelle,https://www.barilla.com//-/media/images/en_au/products/groups/ranges/collezione/collezione_tagliatelle_2021.png,AUS,174
Tagliatelle all'uovo,https://www.barilla.com//-/media/images/hr_hr/taglietelle_alluovo.png,HRV,174
Collezione Mezze Penne Tricolore,https://www.barilla.com//-/media/images/pt_br/products/groups/ranges/collezione/collezione_br_penne_tricolore_500g_front/3df_mezzepennetric/3df_16210_coll_mezze_penne_tric_500g_eu_v1.png,BRA,176
Pappardelle,https://www.barilla.com//-/media/images/el_gr/products/categories/collezione-pappardelle-2021.png,GRC,176
MEZZE PENNE TRICOLORE,https://www.barilla.com//-/media/images/tr_tr/products/groups/ranges/collezione_tr/collezione_mezze_penne_2112.png,TUR,176
Mezza Penne Tricolori,https://www.barilla.com//-/media/images/hr_hr/mezzepenne.png,HRV,176
Egg Pappardelle,https://www.barilla.com//-/media/images/en_au/products/groups/ranges/collezione/collezione_pappardelle_2021.png,AUS,176
פפרדלה,https://www.barilla.com//-/media/images/he_il/products/il-products/collezione_pappardelle_2021.png,ISR,176
Pappardelle,https://www.barilla.com//-/media/images/pl_pl/products/groups/ranges/collezione_pl/pappardellecollezione.png,POL,176
Pappardelle all‘uovo,https://www.barilla.com//-/media/images/sl_si/collezione_pappardelle.png,SVN,176
Pappardelle,https://www.barilla.com//-/media/images/tr_tr/products/groups/ranges/collezione_tr/collezione_pappardelle_2112.png,TUR,176
Pappardelle all'Uovo,https://www.barilla.com//-/media/images/hr_hr/papardele_novo.png,HRV,176
פנה טריקולור,https://www.barilla.com//-/media/images/he_il/products/il-products/1000012496_8076809501415_collezione_penne_tricolore_500g_front--kopie_153x203.png,ISR,179
Lasagne ,https://www.barilla.com//-/media/images/sv_se/products/groups/ranges/collezione_sv/collezione-2023/3d_real_12388_coll_lasagne_500g_eu_3189_v3_front.png,SWE,189
Lasagne,https://www.barilla.com//-/media/images/en_au/products/groups/ranges/collezione/fazionlasagne_3dfpack.jpg,AUS,189
Lasagne,https://www.barilla.com//-/media/images/pl_pl/products/groups/ranges/collezione_pl/new_barilla_lasagne.png,POL,189
Lazanya,https://www.barilla.com//-/media/images/tr_tr/products/groups/ranges/collezione_tr/collezione_lasagne_2112.png,TUR,189
Lasagne od durum pšenice,https://www.barilla.com//-/media/images/hr_hr/pack_lasagne_2023.png,HRV,189
Lazanja iz pšenice durum,https://www.barilla.com//-/media/images/sl_si/pack_lasagne_2023.png,SVN,189
Lasagne,https://www.barilla.com//-/media/images/ch/products/groups/ranges/2023/collezione/210_1000012388_8076809523738_collezione_lasagne_500g_front(1).png,CHE,189
Lasagne,https://www.barilla.com//-/media/images/sv_se/products/groups/ranges/collezione_sv/collezione-2023/3d_real_12388_coll_lasagne_500g_eu_3189_v3_front.png,DNK,189
Lasagne,https://www.barilla.com//-/media/images/de_de/products/groups/ranges/collezione/2023/tk_1000012388_8076809523738_collezione_lasagne_500g_front(1).png,DEU,189
TAGLIATELLE,https://www.barilla.com//-/media/images/tr_tr/products/groups/ranges/collezione_tr/collezione_tagliatelle_2112.png,TUR,189
Lasagne Sans gluten,https://www.barilla.com//-/media/images/ch/products/groups/ranges/2023/glutenfrei/3d_real_216908_sg_nvi_lasagne_250g_int_119497as_v1_front.png,CHE,189
Gluten Free Oven-Ready Lasagne,https://www.barilla.com//-/media/images/en_us/products/groups/ranges/gluten-free/barilla_glutenfree_ovenready_lasagne_packaging_225x175px.png,USA,189
Lasanha Sem glúten,https://www.barilla.com//-/media/images/pt_br/products/groups/ranges/gluten-free/lasagna_senzaglutine-(002)/3df_3030045443_1000016908-lasagne-gf-10x250g-eu.png,BRA,189
Lasaña lista para hornear,https://www.barilla.com//-/media/images/es_pr/new-products-2023/lasagna/5181112292barillalasagneovenreadycopy.png,PRI,189
Lasanha com ovos Barilla,https://www.barilla.com//-/media/images/pt_br/products/cards/massa-com-ovos/novo/fb_aw_3d_12712_swwe_lasanha_200g_blu_v1.png,BRA,189
Lasagne,https://www.barilla.com//-/media/images/cs_cz/img_aktualizace/product_250x230_lasagne_new.png,ROU,189
לזניה ללא גלוטן,https://www.barilla.com//-/media/images/he_il/products/il-products/gf_lasagna_s.png,ISR,189
Lazanje brez glutena,https://www.barilla.com//-/media/images/sl_si/3d_real_216908_sg_nvi_lasagne_250g_int_119497as_v1_front.png,SVN,189
Senza Glutine Lasagne,https://www.barilla.com//-/media/images/ch/products/groups/ranges/glutenfrei/3d_real_216908_sg_nvi_lasagne_250g_int_119497as_v1_front.png,CHE,189
Lasagne Senza Glutine,https://www.barilla.com//-/media/images/de_de/products/groups/ranges/glutenfrei/3d_real_216908_sg_nvi_lasagne_250g_int_119497as_v1_front.png,DEU,189
Lasagne bez glutena,https://www.barilla.com//-/media/images/hr_hr/3d_real_216908_sg_nvi_lasagne_250g_int_119497as_v1_front.png,HRV,189
Lasagne,https://www.barilla.com//-/media/images/es_mx/products/groups/ranges/collezione/premium_collezione_lasagne_500g.png,MEX,189
Lasagne Sans Gluten,https://www.barilla.com//-/media/images/fr_fr/products/groups/ranges/sans-gluten/new/lasagne_sg_pack.png,FRA,189
Lasagne Glutenfri,https://www.barilla.com//-/media/images/sv_se/products/groups/ranges/glutenfri_sv/gluten-free-2023/3d_real_11409_sg_lasagne_glutenfri_small.png,SWE,189
Oven-Ready Lasagne,https://www.barilla.com//-/media/images/en_us/products/groups/ranges/classic-blue-box/blue-box-packaging-refresh-2022/barilla_oven-ready-lasagne_no-boil-lasagna-pasta.png,USA,189
Lasagne con Spinaci,https://www.barilla.com//-/media/images/sv_se/products/groups/ranges/collezione_sv/3df_coll_lasagne_spinaci_500g_eu.png,SWE,190
Lasagne con Spinaci,https://www.barilla.com//-/media/images/ch/products/groups/ranges/collezione/2023_barillacollezionepasta_lasagneconspinaci500g.png,CHE,190
Lasagne s jajima,https://www.barilla.com//-/media/images/hr_hr/lazanja_nova.png,HRV,199
Lasagne,https://www.barilla.com//-/media/images/nl_nl/products/groups/ranges/collezione_nl/new/collezione_pack_lasagne_new.png,NLD,199
Lasanha de Ovo,https://www.barilla.com//-/media/images/es_es/products/groups/ranges/collezione-es/lasagne_all_uovo_pack/lasagne_all_uovo_pack_new/lasagne_all_uovo_pack_new.png,PRT,199
Lasagne all'uovo,https://www.barilla.com//-/media/images/fr_fr/products/groups/ranges/collezione/new/collezione_new_pack_lasagne_uovo.png,FRA,199
אמיליאנה טליאטלה,https://www.barilla.com//-/media/images/he_il/products/il-products/tagliatelle_500g_fr_pack.png,ISR,199
Lasagne Sottili all'uovo,https://www.barilla.com//-/media/images/it_it/products/groups/ranges/emiliane/new/lasagna_sottili_500g_fr_pack.png,ITA,199
Lasagne 500g,https://www.barilla.com//-/media/images/ro_ro/poze-produse/lasagne_all_uovo_250x230.png,ROU,199
Lasagne 250g,https://www.barilla.com//-/media/images/ro_ro/poze-produse/lasagne-250-final.png,ROU,199
Lasagne Uovo,https://www.barilla.com//-/media/images/el_gr/products/categories/collezione-lasagne-2021.png,GRC,199
Lazanja z jajci,https://www.barilla.com//-/media/images/sl_si/collezione_lazanja.png,SVN,199
Lasagne all'Uovo,https://www.barilla.com//-/media/images/es_es/products/groups/ranges/collezione-es/lasagne_all_uovo_pack/lasagne_all_uovo_pack_new/lasagne_all_uovo_pack_new.png,ESP,199
Lasagne,https://www.barilla.com//-/media/images/be/products/groups/ranges/collezione_be/8076800376999-coll_lasagne_uovo_500g.png,BEL,199
Lasagne 250g,https://www.barilla.com//-/media/images/ro_ro/poze-produse/lasagne-250-final.png,ROU,199
Lasagne 500g,https://www.barilla.com//-/media/images/ro_ro/poze-produse/bb-clasic/lasagne-500.png,ROU,199
Lasanha com ovos ,https://www.barilla.com//-/media/images/pt_br/products/cards/massa-com-ovos/novo/fb_aw_3d_12712_swwe_lasanha_200g_blu_v1.png,BRA,199
Lasagne,https://www.barilla.com//-/media/images/en_sg/products/groups/ranges/collezione/3df_lasagneegg_productimage.png,SGP,199
Lasagne à l'œuf,https://www.barilla.com//-/media/images/ch/products/groups/ranges/emiliane/lasagne_500g.png,CHE,199
Lasagne all'uovo,https://www.barilla.com//-/media/images/it_it/products/groups/ranges/emiliane/new/lasagne_500g_fr_pack.png,ITA,199
Lasagne con Spinaci,https://www.barilla.com//-/media/images/el_gr/products/categories/collezione-lasagne-spinaci-2021.png,GRC,200
 טליאטלה פליה א פינו,https://www.barilla.com//-/media/images/he_il/products/il-products/3df_3030030862_1000012498_paglia_fieno_12x500g_lc_intl.png,ISR,200
Lasagne Verdi all'uovo,https://www.barilla.com//-/media/images/it_it/products/groups/ranges/emiliane/new/lasagne_verdi_500g_fr_pack.png,ITA,200
Lasagne con spinaci ,https://www.barilla.com//-/media/images/be/products/groups/ranges/collezione_be/3dfr_3030030779_1000012390-lasagne-verdi-lc-15x500g-intl.png,BEL,200
MAFALDINE,https://www.barilla.com//-/media/images/tr_tr/products/groups/ranges/collezione_tr/collezione_mafaldine_2112.png,TUR,217
Mafaldine,https://www.barilla.com//-/media/images/de_de/products/groups/ranges/collezione/2023/1000015858_8076800000061_collezione_mafaldine_500g_front.png,DEU,217
Mafaldine,https://www.barilla.com//-/media/images/el_gr/products/categories/collezione-mafaldine-2021.png,GRC,217
Mafaldine,https://www.barilla.com//-/media/images/fr_fr/products/groups/ranges/collezione/new/collezione_new_pack_mafaldine.png,FRA,217
Mafaldine,https://www.barilla.com//-/media/images/nl_nl/products/groups/ranges/collezione_nl/new/collezione_pack_mafaldine_new.png,NLD,217
מפלדינה,https://www.barilla.com//-/media/images/he_il/products/il-products/collezione-mafaldine-2021.webp,ISR,217
Mafaldine,https://www.barilla.com//-/media/images/ch/products/groups/ranges/collezione/2022_collezione_mafaldine_500g_front_1000015858_8076800000061.png,CHE,217
Farfalle,https://www.barilla.com//-/media/images/it_it/products/groups/ranges/classici_pack_nvi/farfalle_265_500g.png,ITA,265
Farfalle,https://www.barilla.com//-/media/images/es_mx/products/groups/ranges/collezione/premium_collezione_farfalle_500g.png,MEX,265
Castellane,https://www.barilla.com//-/media/images/pl_pl/products/groups/ranges/collezione_pl/new_barilla_castellane.png,POL,280
Castellane,https://www.barilla.com//-/media/images/ch/products/groups/ranges/2023/collezione/1000012412_8076809523707_collezione_castellane_500g_front.png,CHE,280
Castellane,https://www.barilla.com//-/media/images/sv_se/products/groups/ranges/collezione_sv/new-la-col-design-2021/1000012412_8076809523707_collezione_castellane_500g_front--kopie_138x203.png,SWE,280
Castellane,https://www.barilla.com//-/media/images/cs_cz/img_aktualizace/1000012412_8076809523707_collezione_castellane_500g_front--kopie_138x203.png,CZE,280
Castellane,https://www.barilla.com//-/media/images/tr_tr/products/groups/ranges/collezione_tr/collezione_castellane_2112.png,TUR,280
Castellane,https://www.barilla.com//-/media/images/de_de/products/groups/ranges/collezione/2023/1000012412_8076809523707_collezione_castellane_500g_front.png,DEU,280
Casarecce,https://www.barilla.com//-/media/images/it_it/products/groups/ranges/classici_pack_nvi/casarecce_287_500g.png,ITA,287
Collezione Casarecce,https://www.barilla.com//-/media/images/es_mx/products/groups/ranges/collezione/collezione_casarecce_340g.png,MEX,287
Casarecce av kikärtor,https://www.barilla.com//-/media/images/sv_se/products/legume/pack_casarecce_ceci.png,SWE,287
Casarecce,https://www.barilla.com//-/media/images/ro_ro/poze-produse/bb-clasic/casarecce.png,ROU,287
Chickpea Casarecce,https://www.barilla.com//-/media/images/en_sg/products/groups/ranges/legumes/3df_casarecce_chickpea_productimage.png,SGP,287
Casarecce aus Kichererbsen,https://www.barilla.com//-/media/images/de_de/products/groups/ranges/huelsenfruechte/2022_barilla_pasta_aus_huelsenfruechten_casarecce_kichererbsen_8076809574990_250g_front.png,DEU,287
Casarecce iz čičerike,https://www.barilla.com//-/media/images/sl_si/casareccechickpeas250g.png,SVN,287
Casarecce van kikkererwten,https://www.barilla.com//-/media/images/be/products/legumineuses/casarecce_pack.png,BEL,287
Casarecce de Pois Chiches,https://www.barilla.com//-/media/images/fr_fr/products/legumineuses/casarecce_pack.png,FRA,287
Casarecce Integrali,https://www.barilla.com//-/media/images/it_it/products/aggiornamento_pasta_integrale/2023/integrale_casarecce_new.png,ITA,287
Casarecce di Ceci,https://www.barilla.com//-/media/images/it_it/products/groups/ranges/legumi/2023/casarecce_di_ceci_250g_new.png,ITA,287
Casarecce de Garbanzos,https://www.barilla.com//-/media/images/es_es/hero-images/classici/hero_penne_rigate_new_1380x776/hero_16_9_1380x776_1_red_lentil_penne/casarecce_pack.png,ESP,287
La collezione Casarecce,https://www.barilla.com//-/media/images/be/products/groups/ranges/collezione_be/casarecce_500g_8076809519960-3d_12395_coll_fronte_v1_3127r.png,BEL,287
Casarecce από ρεβίθια,https://www.barilla.com//-/media/images/el_gr/products/groups/ranges/legumes/legumes-casarecce-2021.png,GRC,287
Collezione Casarecce,https://www.barilla.com//-/media/images/en_us/products/groups/ranges/collezione/collezione_casarecce_box_web.png,USA,287
Casarecce de pois chiche,https://www.barilla.com//-/media/images/ch/products/groups/ranges/huelsenfruechte/2022_barilla_pasta_aus_huelsenfruechten_casarecce_kichererbsen_8076809574990_250g_front.png,CHE,287
Casarecce od slanutka,https://www.barilla.com//-/media/images/hr_hr/casareccechickpeas250g.png,HRV,287
Trofie,https://www.barilla.com//-/media/images/es_es/products/groups/ranges/classic-es/pack_orecchiette_collezione_new/8076809537711coll_trofie_500g.png,ESP,289
Fusilli Bucati Corti,https://www.barilla.com//-/media/images/sv_se/products/groups/ranges/collezione_sv/new-la-col-design-2021/colfus2.png,SWE,292
Fusilli Bucati Corti,https://www.barilla.com//-/media/images/de_de/products/groups/ranges/collezione/2023/t_1000016219_8076809574631_collezione_fusilli_bucati_corti_500g_front.png,DEU,292
Trofie,https://www.barilla.com//-/media/images/de_de/products/groups/ranges/collezione/2023/1000016537_8076809537711_collezione_trofie_liguri_500g_front.png,DEU,296
Trofie,https://www.barilla.com//-/media/images/fr_fr/products/groups/ranges/collezione/new/collezione_new_pack_trofie.png,FRA,296
Trofie,https://www.barilla.com//-/media/images/sv_se/products/groups/ranges/collezione_sv/collezione-2023/3d_real_16537_coll_trofie_500g_eu_iso6_v3_fronte.png,SWE,296
Trofie: tanke zavite testenine,https://www.barilla.com//-/media/images/sl_si/collezione_troffie.png,SVN,296
Trofie,https://www.barilla.com//-/media/images/ch/products/groups/ranges/collezione/2022_collezione_trofie_liguri_500g_front_1000016537_8076809537711.png,CHE,296
Trofie,https://www.barilla.com//-/media/images/hr_hr/trofie_nova.png,HRV,296
Trofie,https://www.barilla.com//-/media/images/pt_pt/products/groups/ranges/collezione_pt/8076809537711coll_trofie_500g.png,PRT,296
Trofie,https://www.barilla.com//-/media/images/be/products/groups/ranges/collezione_be/8076809537711-coll_trofie_500g.png,BEL,296
Ready Pasta Gemelli,https://www.barilla.com//-/media/images/en_us/products/groups/ranges/ready-pasta/ready-pasta-new-packaging-2023/barilla_ready-pasta_gemelli.png,USA,298
Trofie,https://www.barilla.com//-/media/images/it_it/products/groups/ranges/specialita_pack_nuovi/trofie_500g.png,ITA,298
TORTELLINI FORMAGGI,https://www.barilla.com//-/media/images/tr_tr/products/groups/ranges/collezione_tr/collezione_tortellini_2112.png,TUR,?
COLLEZIONE TORTELLINI RELLENA 3 QUESOS,https://www.barilla.com//-/media/images/es_mx/products/groups/ranges/collezione/collezione_tortellini_three_cheese_340g.png,MEX,?
Farro,https://www.barilla.com//-/media/images/it_it/products/groups/ranges/farine-e-cereali-2/new/farro_new.png,ITA,?
Lasaña ondulada,https://www.barilla.com//-/media/images/es_pr/new-products-2023/lasagna/5181108461barillalasagnecopy.png,PRI,?
Garganelli all'uovo,https://www.barilla.com//-/media/images/it_it/products/groups/ranges/emiliane/new/garganelli_250g_fr_pack.png,ITA,?
Mezzi Rigatoni Al Bronzo,https://www.barilla.com//-/media/images/de_de/issue-with-ch-images/mezzi_rigatoni_al-bronzo_400g_fr.png,DEU,?
Mini Farfalle,https://www.barilla.com//-/media/images/it_it/products/groups/ranges/piccolini_pack_nvi/mini_farfalle_500g.png,ITA,?
Mezzi Rigatoni Al Bronzo,https://www.barilla.com//-/media/images/be/products/groups/ranges/al_bronzo_be/mezzi_rigatoni_al_bronzo_400g.png,BEL,?
Taglierini à l'œuf,https://www.barilla.com//-/media/images/ch/products/groups/ranges/emiliane/_3dr_3030028897_1000903173-taglierini-uovo-250g.png,CHE,?
Taglierini all'Uovo 250g,https://www.barilla.com//-/media/images/ro_ro/poze-produse/bb-clasic/taglierini-uovo-250g.png,ROU,?
Whole Grain Lasagne,https://www.barilla.com//-/media/images/en_us/products/groups/ranges/whole-grain/whole_grain_lasagne_front_v2.png,USA,?
Mezzi Rigatoni,https://www.barilla.com//-/media/images/en_us/products/groups/ranges/classic-blue-box/blue-box-packaging-refresh-2022/barilla_mezzi-rigatoni-pasta.png,USA,?
Ditali,https://www.barilla.com//-/media/images/ca/products/new-product-shots/ditali.png,CAN,?
Mini Fusilli,https://www.barilla.com//-/media/images/es_mx/products/groups/ranges/classic-blue-box/barilla_minifusilli_200g.png,MEX,?
Papiri,https://www.barilla.com//-/media/images/ch/products/groups/ranges/collezione/2022_collezione_papiri_450g_front_1000019227_8076809579445.png,CHE,?
Tortelloni con Prosciutto Crudo,https://www.barilla.com//-/media/images/it_it/products/groups/ranges/emiliane/2023/tortelloni_uovo_prosciutto_crudo.png,ITA,?
Cellentani Integrali,https://www.barilla.com//-/media/images/it_it/products/aggiornamento_pasta_integrale/2023/integrale_cellentani_new.png,ITA,?
Grattoni all'uovo,https://www.barilla.com//-/media/images/it_it/products/groups/ranges/emiliane/new/grattoni_275g_fr_pack.png,ITA,?
Collezione Cheese & Spinach Tortellini,https://www.barilla.com//-/media/images/en_us/products/groups/ranges/collezione/collezione_tortellini_cheese_spinach_box_web.png,USA,?
Grattini all'uovo,https://www.barilla.com//-/media/images/it_it/products/groups/ranges/emiliane/new/grattini_275g_fr_pack.png,ITA,?
Pan Di Stelle,https://www.barilla.com//-/media/images/es_mx/products/product-detail/biscuits/pandistelle_f.png,MEX,?
Tortellini con Prosciutto e Formaggio,https://www.barilla.com//-/media/images/nl_nl/products/groups/ranges/collezione_nl/new/collezione_pack_tortellini_new.png,NLD,?
Trigatelli,https://www.barilla.com//-/media/images/de_de/products/groups/ranges/collezione/2023/1000022506_8076809583848_collezione_trigatelli_500g_front.png,DEU,?
Mini Pipe Rigate,https://www.barilla.com//-/media/images/fr_fr/products/groups/ranges/piccolini/pack_nvi/3d_real_16220_piccnvi_mini_pipe_rigate_500g_int_iso5_v1_front.png,FRA,?
Linguine Fini,https://www.barilla.com//-/media/images/en_us/products/groups/ranges/classic-blue-box/blue-box-packaging-refresh-2022/barilla_linguine-fini_pasta.png,USA,?
Ringo,https://www.barilla.com//-/media/images/es_mx/products/product-detail/biscuits/ringo_f.png,MEX,?
Mini Tortiglioni,https://www.barilla.com//-/media/images/es_mx/products/groups/ranges/classic-blue-box/barilla_minitortiglioni_200g.png,MEX,?
Tortellini con Prosciutto e Formaggio,https://www.barilla.com//-/media/images/ch/products/groups/ranges/collezione/2023_barillacollezionepasta_tortelliniprosciuttoeformaggio250g.png,CHE,?
Lenguita,https://www.barilla.com//-/media/images/es_mx/products/groups/ranges/classic-blue-box/barilla_lenguita_200g.png,MEX,?
"Farina di Grano Tenero Tipo ""0""",https://www.barilla.com//-/media/images/it_it/products/aggiornamento_farine/farina_0_manitoba_1000g.png,ITA,?
Filini all'uovo,https://www.barilla.com//-/media/images/it_it/products/groups/ranges/emiliane/new/filini_275g.png,ITA,?
Collezione Three Cheese Tortellini,https://www.barilla.com//-/media/images/en_us/products/groups/ranges/collezione/collezione_tortellini_three_cheese_box_web.png,USA,?
Sfilati Horneados Con Tomate y Oregano,https://www.barilla.com//-/media/images/es_mx/products/product-detail/biscuits/sfilatitomatof.png,MEX,?
Mini Wheels,https://www.barilla.com//-/media/images/en_us/products/groups/ranges/classic-blue-box/blue-box-packaging-refresh-2022/barilla_mini-wheels_pasta.png,USA,?
Sfilati Horneados Con Aceitunas Verdes y Negras,https://www.barilla.com//-/media/images/es_mx/products/product-detail/biscuits/sfilatiolivesf.png,MEX,?
Quadretti all'uovo,https://www.barilla.com//-/media/images/it_it/products/groups/ranges/emiliane/new/quadretti_275g_fr_pack.png,ITA,?
Ragù con Speck,https://www.barilla.com//-/media/images/it_it/products/aggiornamento_ragu/ragu_speck_180gx2_cluster.png,ITA,?
Risoni από κόκκινες φακές και ρεβίθια,https://www.barilla.com//-/media/images/el_gr/products/categories/risoni-ospria-602x886.png,GRC,?
Thick Spaghetti,https://www.barilla.com//-/media/images/en_us/products/groups/ranges/classic-blue-box/blue-box-packaging-refresh-2022/barilla_thick-spaghetti-pasta.png,USA,?
"Risoni από κόκκινες φακές, ρεβίθια και μπιζέλια",https://www.barilla.com//-/media/images/el_gr/products/categories/risoni-ospria-mpizeli-602x886.png,GRC,?
Cous Cous,https://www.barilla.com//-/media/images/it_it/products/groups/ranges/farine-e-cereali/couscous_f_hr_pack.png,ITA,?
Mini Farfalle,https://www.barilla.com//-/media/images/pt_br/products/groups/ranges/piccolini/piccolini_br_mini_farfalle_500g/3df_mini-farfalle-500g.png,BRA,?
Pappardelle all'Uovo,https://www.barilla.com//-/media/images/ro_ro/poze-produse/bb-clasic/pappardelle-uovo.png,ROU,?
Mix 5 Cereali,https://www.barilla.com//-/media/images/it_it/products/groups/ranges/farine-e-cereali-2/new/5_cereali_riso_rosso_new.png,ITA,?
Tortellini Prosciutto & Formaggi,https://www.barilla.com//-/media/images/sv_se/products/groups/ranges/collezione_sv/collezione-2023/3d_real_534001_coll_tortell_prosc_form_250g_eu_112044b_v4_fronte.png,SWE,?
Jumbo Shells,https://www.barilla.com//-/media/images/en_us/products/groups/ranges/classic-blue-box/blue-box-packaging-refresh-2022/barilla_jumbo-shells-pasta.png,USA,?
Estrellita,https://www.barilla.com//-/media/images/es_mx/products/groups/ranges/classic-blue-box/barilla_estrellita_200g.png,MEX,?
Al Bronzo Rigatoni,https://www.barilla.com//-/media/images/en_us/products/groups/ranges/al-bronzo/barilla_al-bronzo_mezzi-rigatoni_pasta_packaging.png,USA,?
Mini Fusilli,https://www.barilla.com//-/media/images/it_it/products/groups/ranges/piccolini_pack_nvi/mini_fusilli_500g.png,ITA,?
Papiri,https://www.barilla.com//-/media/images/fr_fr/products/groups/ranges/collezione/new/collezione_papiri_pack.png,FRA,?
Cous Cous,https://www.barilla.com//-/media/images/pt_br/products/groups/ranges/product-boxes/thumb_group_couscous_180x110/cous_cous_500g_f_lr.png,BRA,?
Ditalini Pasta,https://www.barilla.com//-/media/images/en_us/products/groups/ranges/classic-blue-box/blue-box-packaging-refresh-2022/barilla_ditalini_pasta.png,USA,?
TORTELLINI ΜΕ PROSCIUTTO,https://www.barilla.com//-/media/images/el_gr/products/categories/collezione-tortellini-prosciutto-2021.png,GRC,?
"Risoni aus roten Linsen, Kichererbsen und Erbsen",https://www.barilla.com//-/media/images/de_de/products/groups/ranges/huelsenfruechte/2022_barilla_risoni_rote_linsen_kichererbsen_erbsen_8076809573023_300g_front.png,DEU,?
Mini pipe rigate piccolini,https://www.barilla.com//-/media/images/sl_si/piccolini_mini_pipe_product_2023.png,SVN,?
Letra,https://www.barilla.com//-/media/images/es_mx/products/groups/ranges/classic-blue-box/barilla_letra_200g.png,MEX,?
Papiri,https://www.barilla.com//-/media/images/de_de/products/groups/ranges/collezione/2023/1000019227_8076809579445_collezione_papiri_450g_front.png,DEU,?
Mezzi Rigatoni Al Bronzo,https://www.barilla.com//-/media/images/fr_fr/products/groups/ranges/al-bronzo/mezzi_rigatoni_al-bronzo_400g_fr.png,ITA,?
Moñito,https://www.barilla.com//-/media/images/es_mx/products/groups/ranges/classic-blue-box/barilla_monito_200g.png,MEX,?
Manicotti,https://www.barilla.com//-/media/images/es_pr/new-products-2023/pastas-caracoles/5181039852barillamanicotticopy.png,PRI,?
Spaghetti Rigati,https://www.barilla.com//-/media/images/es_mx/products/groups/ranges/classic-blue-box/barilla_spaghettirigati_500g.png,MEX,?
MEZZI RIGATONI AL BRONZO,https://www.barilla.com//-/media/images/hr_hr/3df_mezzi_rigatoni_al_bronzo_400g.png,HRV,?
Sfoglie Horneados Con Aceitunas Verdes y Negras,https://www.barilla.com//-/media/images/es_mx/products/product-detail/biscuits/sfoglieolivesf.png,MEX,?
Cellentani integrale,https://www.barilla.com//-/media/images/hr_hr/cellentani_int_500g_fr.png,HRV,?
Spaghetti Quadrati Al Bronzo,https://www.barilla.com//-/media/images/fr_fr/products/groups/ranges/al-bronzo/spaghetti_quadrati_al_bronzo_pack.png,FRA,?
Legumotti Lenticchie Rosse e Ceci,https://www.barilla.com//-/media/images/it_it/products/groups/ranges/legumotti/new/legumotti_lenticchie_rosse_ceci_300g_new.png,ITA,?
Ragù Salsiccia,https://www.barilla.com//-/media/images/it_it/products/aggiornamento_ragu/ragu_salsiccia_180gx2_cluster.png,ITA,?
Treccine all'uovo,https://www.barilla.com//-/media/images/it_it/products/groups/ranges/emiliane/new/treccine_275g.png,ITA,?
Pastina,https://www.barilla.com//-/media/images/ca/products/new-product-shots/pastina.png,CAN,?
Mini Fusilli,https://www.barilla.com//-/media/images/ro_ro/poze-produse/bb-clasic/mini-fusilli.png,ROU,?
Sfoglie Horneados Con Tomate y Oregano,https://www.barilla.com//-/media/images/es_mx/products/product-detail/biscuits/sfoglietomatof.png,MEX,?
Mini Ruote,https://www.barilla.com//-/media/images/it_it/products/groups/ranges/piccolini_pack_nvi/mini_ruote_500g.png,ITA,?
Semola di Grano Duro,https://www.barilla.com//-/media/images/it_it/products/aggiornamento_farine/2022/semola_grano_duro_300g_pack_new.png,ITA,?
Tortellini 3 Formaggi,https://www.barilla.com//-/media/images/ro_ro/poze-produse/bb-clasic/tortellini.png,ROU,?
Ragù Classico,https://www.barilla.com//-/media/images/it_it/products/aggiornamento_ragu/ragu_classico_180gx2_cluster.png,ITA,?
"Legumotti lenticchie rosse, ceci e piselli ",https://www.barilla.com//-/media/images/it_it/products/groups/ranges/legumotti/new/legumotti_lenticchie_rosse_ceci_piselli_300g_new.png,ITA,?
"Farina di Grano Tenero Tipo ""00""",https://www.barilla.com//-/media/images/it_it/products/aggiornamento_farine/farina_00_1000g.png,ITA,?
Chickpea Orzo ,https://www.barilla.com//-/media/images/en_us/products/groups/ranges/legumes/2023-legume-packaging-update/barilla_chickpea-orzo_pasta_2023.png,USA,?
Egg Pappardelle,https://www.barilla.com//-/media/images/en_sg/products/groups/ranges/collezione/3df_pappardelle_productimage.png,SGP,?
Cereali e Quinoa,https://www.barilla.com//-/media/images/fr_fr/products/cereals/cereali_quinoa_pack.png,FRA,?
Cappelletti alla carne,https://www.barilla.com//-/media/images/it_it/products/groups/ranges/emiliane/2023/cappelletti_uovo_carne.png,ITA,?
Mini Farfalle,https://www.barilla.com//-/media/images/en_us/products/groups/ranges/classic-blue-box/blue-box-packaging-refresh-2022/barilla_mini-farfalle_bowtie-pasta.png,USA,?
